ICN,WeaponsList
201014642,Missile/Rocket
201014643,Missile/Rocket
201014657,Missile/Rocket
201014133,Mortar/Artillery
201014546,RPG
201014612,Unknown
201014626,Unknown
201014535,Unknown
201014615,Unknown
201013961,Unknown
201014631,Unknown
201014614,Unknown
201014605,Unknown
201014661,Unknown
201014635,Unknown
201014529,Unknown
201014611,Unknown
201014630,Unknown
201014610,Unknown
201013634,Unknown
201013574,Unknown
201013602,Unknown
201014200,Explosive
201014200, IED
201013918,Explosive
201013918, IED
201013970,Explosive
201013970, IED
201014037,Explosive
201014037, IED
201014031,Explosive
201014031, IED
201013631,Explosive
201013631, IED
201015096,Explosive
201015096, IED
201015130,Explosive
201015130, IED
201015103,Explosive
201015103, IED
201015191,Explosive
201015191, IED
201015095,Explosive
201015095, IED
201015100,Explosive
201015100, IED
201015190,Explosive
201015190, IED
201015101,Explosive
201015101, IED
201014218,Explosive
201014218, IED
201014120,Explosive
201014120, IED
201014206,Explosive
201014206, IED
201013916,Firearm
201013896,Firearm
201015153,Firearm
201015098,Firearm
201014158,Firearm
201014162,Firearm
201014152,Firearm
201014125,Firearm
201014125, Firebomb/Incendiary
201014128,Firearm
201014128, Firebomb/Incendiary
201013622,Firearm
201013622, Unknown
201014127,Firebomb/Incendiary
201015106,Grenade
201016974,IED
201016974, Vehicle bomb
201015131,IED
201015131, Vehicle bomb
201014553,Missile/Rocket
201015122,Mortar/Artillery
201015192,Primitive
201014050,Explosive
201014050, Firearm
201014050, IED
201014596,Explosive
201014596, Firearm
201014596, IED
201014596, Vehicle bomb
201013908,Explosive
201013908, IED
201013976,Explosive
201013976, IED
201013587,Explosive
201013587, IED
201015139,Explosive
201015139, IED
201015147,Explosive
201015147, IED
201014135,Explosive
201014135, IED
201014143,Explosive
201014143, IED
201016721,Explosive
201016721, Unknown
201013904,Firearm
201013632,Firearm
201015138,Firearm
201015154,Firearm
201015322,Firearm
201014599,Firearm
201014599, Mortar/Artillery
201014475,Firearm
201014475, Other
201013974,Firearm
201013974, Primitive
201016675,Firebomb/Incendiary
201015143,Firebomb/Incendiary
201015143, Primitive
201013635,Firebomb/Incendiary
201013635, Unknown
201015140,Grenade
201014086,Grenade
201013633,IED
201013633, Vehicle bomb
201013972,Missile/Rocket
201014394,Missile/Rocket
201014512,Missile/Rocket
201014513,Missile/Rocket
201014398,Mortar/Artillery
201015214,Primitive
201013962,Unknown
201014748,Unknown
201014038,Explosive
201014038, Firearm
201014038, IED
201014038, Mortar/Artillery
201014141,Explosive
201014141, IED
201014264,Explosive
201014264, IED
201013905,Firearm
201014199,Firearm
201014260,Firearm
201014261,Firearm
201014386,Firearm
201016677,Firebomb/Incendiary
201014557,Missile/Rocket
201014414,Mortar/Artillery
201014263,Explosive
201014837,Explosive
201014837, Firearm
201014837, IED
201014471,Explosive
201014471, IED
201014464,Explosive
201014464, IED
201015264,Explosive
201015264, IED
201015265,Explosive
201015265, IED
201014679,Explosive
201014679, IED
201014489,Firearm
201014169,Firearm
201016683,Firebomb/Incendiary
201016680,Firebomb/Incendiary
201014018,Firebomb/Incendiary
201014265,Grenade
201015320,Missile/Rocket
201014770,Primitive
201014491,Unknown
201014817,Explosive
201014817, Firearm
201015293,Explosive
201015293, IED
201015377,Explosive
201015377, IED
201015276,Explosive
201015276, IED
201014674,Explosive
201014674, IED
201014681,Explosive
201014681, IED
201014678,Explosive
201014678, IED
201014463,Firearm
201014078,Firearm
201015184,Firearm
201015294,Firearm
201015277,Firearm
201015367,Firearm
201014258,Firearm
201014069,Grenade
201015185,IED
201015185, Landmine
201014466,IED
201014466, Vehicle bomb
201014462,Missile/Rocket
201014460,Mortar/Artillery
201014671,Primitive
201014789,Primitive
201014366,Unknown
201014795,Unknown
201014798,Unknown
201014015,Explosive
201014155,Explosive
201014289,Explosive
201014289, Grenade
201014468,Explosive
201014468, IED
201015368,Explosive
201015368, IED
201015383,Explosive
201015383, IED
201015318,Explosive
201015318, IED
201015344,Explosive
201015344, IED
201015413,Explosive
201015413, IED
201014502,Firearm
201013930,Firearm
201015370,Firearm
201015414,Firearm
201015298,Firearm
201015371,Firearm
201014431,Firearm
201015033,Firearm
201014836,Firearm
201014006,Firearm
201014006, Firebomb/Incendiary
201014042,Firearm
201014042, IED
201014042, Landmine
201014459,Firebomb/Incendiary
201016684,Firebomb/Incendiary
201014126,Firebomb/Incendiary
201014516,Missile/Rocket
201014465,Mortar/Artillery
201014461,Unknown
201014196,Unknown
201014369,Unknown
201014173,Explosive
201015183,Explosive
201014266,Explosive
201014453,Explosive
201014453, IED
201014375,Explosive
201014375, IED
201014685,Explosive
201014685, IED
201014429,Firearm
201014457,Firearm
201014458,Firearm
201014434,Firearm
201014146,Firearm
201015422,Firearm
201015420,Firearm
201015416,Firearm
201015394,Firearm
201015418,Firearm
201015417,Firearm
201014684,Firearm
201014694,Firearm
201014691,Firearm
201014690,Firearm
201015037,Firearm
201014203,Firearm
201014371,Firearm
201014140,Firearm
201014140, Primitive
201014829,Firearm
201014829, Unknown
201014178,Firebomb/Incendiary
201014178, Primitive
201014699,Grenade
201014698,Grenade
201014697,Missile/Rocket
201015430,Primitive
201014432,Unknown
201014272,Unknown
201014821,Unknown
201014420,Explosive
201014420, IED
201015399,Explosive
201015399, IED
201015454,Explosive
201015454, IED
201015397,Explosive
201015397, IED
201015396,Explosive
201015396, IED
201015453,Explosive
201015453, IED
201014346,Explosive
201014346, IED
201014733,Firearm
201014423,Firearm
201014303,Firearm
201015423,Firearm
201015425,Firearm
201015398,Firearm
201014077,Firearm
201013852,Firearm
201013852, Firebomb/Incendiary
201014428,Firearm
201014428, RPG
201016685,Firebomb/Incendiary
201014195,Firebomb/Incendiary
201014419,Missile/Rocket
201014467,Missile/Rocket
201014470,Mortar/Artillery
201014469,Mortar/Artillery
201014283,Primitive
201014484,Unknown
201015309,Unknown
201015257,Unknown
201015256,Unknown
201014291,Explosive
201015022,Explosive
201014505,Explosive
201014505, IED
201014506,Explosive
201014506, IED
201014496,Explosive
201014496, IED
201014074,Explosive
201014074, IED
201015047,Explosive
201015047, IED
201014648,Explosive
201014648, IED
201014664,Explosive
201014664, IED
201014647,Explosive
201014647, IED
201014641,Explosive
201014641, IED
201014637,Explosive
201014637, IED
201014649,Explosive
201014649, IED
201014665,Explosive
201014665, IED
201014622,Explosive
201014622, IED
201014628,Explosive
201014628, IED
201014486,Firearm
201014278,Firearm
201014663,Firearm
201014181,Firearm
201014613,Firearm
201014633,Firearm
201014619,Firearm
201014101,Firearm
201014096,Firearm
201014294,Firearm
201014294, Missile/Rocket
201015211,Firearm
201015211, Mortar/Artillery
201014846,Firearm
201014846, Primitive
201016686,Firebomb/Incendiary
201014317,Firebomb/Incendiary
201014538,Grenade
201014538, Missile/Rocket
201014282,Missile/Rocket
201014636,Toxic
201014292,Unknown
201014280,Unknown
201015314,Unknown
201015071,Unknown
201015024,Unknown
201014847,Unknown
201014580,Unknown
201014358,Explosive
201014307,Explosive
201014307, IED
201014300,Explosive
201014300, IED
201014759,Explosive
201014759, IED
201014776,Explosive
201014776, IED
201014774,Explosive
201014774, IED
201014706,Explosive
201014706, IED
201014556,Explosive
201014556, IED
201014689,Explosive
201014689, IED
201014350,Explosive
201014350, IED
201014095,Explosive
201014095, IED
201014806,Firearm
201013991,Firearm
201014073,Firearm
201014286,Firearm
201014286, Missile/Rocket
201016693,Firebomb/Incendiary
201014514,Grenade
201014705,IED
201014705, Vehicle bomb
201015251,Primitive
201014500,Unknown
201014499,Unknown
201014666,Unknown
201014320,Explosive
201014320, IED
201014498,Explosive
201014498, IED
201014517,Explosive
201014517, IED
201014343,Explosive
201014343, IED
201014417,Explosive
201014417, IED
201014971,Explosive
201014971, IED
201014410,Explosive
201014410, IED
201014857,Explosive
201014857, IED
201014373,Explosive
201014373, IED
201014422,Explosive
201014422, IED
201014342,Explosive
201014342, IED
201014310,Explosive
201014310, IED
201014878,Explosive
201014878, IED
201014415,Explosive
201014415, IED
201014856,Explosive
201014856, IED
201014340,Explosive
201014340, IED
201014436,Explosive
201014436, IED
201014376,Explosive
201014376, IED
201014344,Explosive
201014344, IED
201014421,Explosive
201014421, IED
201014811,Explosive
201014811, IED
201014809,Explosive
201014809, IED
201014527,Explosive
201014527, IED
201014955,Firearm
201014393,Firearm
201014954,Firearm
201014932,Firearm
201014349,Firearm
201014941,Firearm
201014339,Firearm
201014351,Firearm
201014507,Firearm
201014430,Firearm
201014389,Firearm
201014497,Firearm
201014438,Firearm
201014934,Firearm
201014935,Firearm
201014409,Firearm
201014812,Firearm
201014788,Firearm
201014768,Firearm
201014043,Firearm
201014554,Firearm
201015221,Firearm
201014093,Firearm
201014640,Firearm
201014640, Firebomb/Incendiary
201015254,Firearm
201015254, Primitive
201014936,Firebomb/Incendiary
201015052,Firebomb/Incendiary
201014645,Firebomb/Incendiary
201014646,Grenade
201014287,Grenade
201014287, IED
201014287, Mortar/Artillery
201014333,Missile/Rocket
201014976,Missile/Rocket
201014379,Missile/Rocket
201014331,Missile/Rocket
201014388,Missile/Rocket
201014345,Missile/Rocket
201014981,Missile/Rocket
201014319,Missile/Rocket
201014975,Missile/Rocket
201014508,Missile/Rocket
201014413,Missile/Rocket
201014412,Missile/Rocket
201014433,Missile/Rocket
201014381,Missile/Rocket
201014348,Missile/Rocket
201014399,Missile/Rocket
201014352,Missile/Rocket
201014979,Missile/Rocket
201014427,Missile/Rocket
201014309,Missile/Rocket
201014329,Missile/Rocket
201014329, Mortar/Artillery
201014931,Missile/Rocket
201014931, Mortar/Artillery
201014324,Missile/Rocket
201014324, Mortar/Artillery
201014914,Missile/Rocket
201014914, Mortar/Artillery
201014328,Missile/Rocket
201014328, Mortar/Artillery
201014892,Missile/Rocket
201014892, Mortar/Artillery
201014911,Missile/Rocket
201014911, Mortar/Artillery
201014873,Missile/Rocket
201014873, Mortar/Artillery
201014912,Missile/Rocket
201014912, Mortar/Artillery
201014895,Missile/Rocket
201014895, Mortar/Artillery
201014325,Missile/Rocket
201014325, Mortar/Artillery
201014910,Missile/Rocket
201014910, Mortar/Artillery
201014893,Missile/Rocket
201014893, Mortar/Artillery
201014922,Missile/Rocket
201014922, Mortar/Artillery
201014326,Missile/Rocket
201014326, Mortar/Artillery
201014958,Missile/Rocket
201014958, Mortar/Artillery
201014894,Missile/Rocket
201014894, Mortar/Artillery
201014944,Missile/Rocket
201014944, Mortar/Artillery
201014870,Missile/Rocket
201014870, Mortar/Artillery
201014960,Missile/Rocket
201014960, Mortar/Artillery
201014921,Missile/Rocket
201014921, Mortar/Artillery
201014510,Missile/Rocket
201014510, Mortar/Artillery
201014876,Missile/Rocket
201014876, Mortar/Artillery
201014962,Missile/Rocket
201014962, Mortar/Artillery
201014915,Missile/Rocket
201014915, Mortar/Artillery
201014923,Missile/Rocket
201014923, Mortar/Artillery
201014964,Missile/Rocket
201014964, Mortar/Artillery
201014871,Missile/Rocket
201014871, Mortar/Artillery
201014509,Missile/Rocket
201014509, Mortar/Artillery
201014946,Missile/Rocket
201014946, Mortar/Artillery
201015001,Missile/Rocket
201015001, Mortar/Artillery
201014323,Missile/Rocket
201014323, Mortar/Artillery
201014872,Missile/Rocket
201014872, Mortar/Artillery
201014959,Missile/Rocket
201014959, Mortar/Artillery
201014875,Missile/Rocket
201014875, Mortar/Artillery
201014920,Missile/Rocket
201014920, Mortar/Artillery
201014511,Missile/Rocket
201014511, Mortar/Artillery
201014330,Missile/Rocket
201014330, Mortar/Artillery
201014913,Missile/Rocket
201014913, Mortar/Artillery
201014493,Mortar/Artillery
201014864,Mortar/Artillery
201014869,Mortar/Artillery
201014411,Mortar/Artillery
201014478,Mortar/Artillery
201014861,Mortar/Artillery
201014790,Mortar/Artillery
201014550,Primitive
201014335,Primitive
201014830,Primitive
201014606,RPG
201014939,Unknown
201014407,Unknown
201014408,Unknown
201014948,Unknown
201014951,Unknown
201014886,Unknown
201014515,Unknown
201014390,Unknown
201014888,Unknown
201014492,Unknown
201014395,Unknown
201015259,Unknown
201014361,Explosive
201014504,Explosive
201014504, Firearm
201014504, IED
201014472,Explosive
201014472, IED
201015017,Explosive
201015017, IED
201014834,Explosive
201014834, IED
201014891,Explosive
201014891, IED
201014835,Explosive
201014835, IED
201015016,Explosive
201015016, IED
201014849,Explosive
201014849, IED
201015015,Explosive
201015015, IED
201015012,Explosive
201015012, IED
201014839,Explosive
201014839, IED
201014833,Explosive
201014833, IED
201014531,Explosive
201014531, IED
201014383,Firearm
201015065,Firearm
201014503,Firearm
201014904,Grenade
201014885,IED
201014885, Vehicle bomb
201014841,IED
201014841, Vehicle bomb
201014840,IED
201014840, Vehicle bomb
201014983,Missile/Rocket
201014487,Missile/Rocket
201014980,Missile/Rocket
201014473,Missile/Rocket
201014844,Mortar/Artillery
201014843,Mortar/Artillery
201014793,Primitive
201014476,Unknown
201014537,Unknown
201014667,Unknown
201015227,Explosive
201015227, Firearm
201015227, Grenade
201015227, IED
201014488,Explosive
201014488, IED
201014879,Explosive
201014879, IED
201015051,Explosive
201015051, IED
201015030,Explosive
201015030, IED
201015040,Explosive
201015040, IED
201015039,Explosive
201015039, IED
201014534,Explosive
201014534, IED
201015034,Explosive
201015034, IED
201015034, Vehicle bomb
201014877,Firearm
201014868,Firearm
201015048,Firearm
201014532,Firearm
201014404,Firearm
201014364,Firearm
201014561,Firearm
201014561, Other
201014882,Firebomb/Incendiary
201015046,IED
201015046, Vehicle bomb
201014402,IED
201014402, Vehicle bomb
201014522,Missile/Rocket
201015019,Mortar/Artillery
201015056,Mortar/Artillery
201014539,Primitive
201015456,Primitive
201014482,Unknown
201014855,Unknown
201015559,Unknown
201014616,Unknown
201017117,Explosive
201015091,Explosive
201015091, Firearm
201015091, IED
201014787,Explosive
201014787, IED
201014718,Explosive
201014718, IED
201014719,Explosive
201014719, IED
201015007,Explosive
201015007, IED
201014724,Explosive
201014724, IED
201015084,Explosive
201015084, IED
201015093,Explosive
201015093, IED
201015080,Explosive
201015080, IED
201015085,Explosive
201015085, IED
201015087,Explosive
201015087, IED
201015097,Explosive
201015097, IED
201015086,Explosive
201015086, IED
201014673,Explosive
201014673, IED
201014865,Explosive
201014865, IED
201014098,Explosive
201014098, IED
201014828,Firearm
201015013,Firearm
201015083,Firearm
201015319,Firearm
201014970,Firearm
201014970, Firebomb/Incendiary
201014783,Missile/Rocket
201014781,Unknown
201016864,Unknown
201015011,Unknown
201014668,Unknown
201015457,Unknown
201014618,Explosive
201014441,Explosive
201014585,Explosive
201014585, Firearm
201014585, IED
201014897,Explosive
201014897, IED
201014938,Explosive
201014938, IED
201014863,Explosive
201014863, IED
201014786,Explosive
201014786, IED
201014906,Explosive
201014906, IED
201014905,Explosive
201014905, IED
201014940,Explosive
201014940, IED
201016257,Explosive
201016257, IED
201015112,Explosive
201015112, IED
201015129,Explosive
201015129, IED
201015189,Explosive
201015189, IED
201015116,Explosive
201015116, IED
201015121,Explosive
201015121, IED
201015111,Explosive
201015111, IED
201015118,Explosive
201015118, IED
201015128,Explosive
201015128, IED
201014687,Explosive
201014687, IED
201014974,Firearm
201014988,Firearm
201014985,Firearm
201015006,Firearm
201014972,Firearm
201014973,Firearm
201014986,Firearm
201015003,Firearm
201014987,Firearm
201015018,Firearm
201015021,Firearm
201015195,Firearm
201015020,Firearm
201015124,Firearm
201015126,Firearm
201014442,Firearm
201014584,Firearm
201014644,Firearm
201014644, Firebomb/Incendiary
201014723,Grenade
201015026,Grenade
201015113,IED
201015113, Vehicle bomb
201014996,Missile/Rocket
201014929,Missile/Rocket
201014993,Missile/Rocket
201014926,Missile/Rocket
201014925,Missile/Rocket
201014889,Missile/Rocket
201014999,Missile/Rocket
201014998,Missile/Rocket
